Co%,Ir%,Ti%,Overpotential,Dissolution_Ir193 (S001),Dissolution_Co59 (S001),Dissolution_Ti47 (S001),Overpotential_std,Dissolution_Ir193 (S001)_std,Dissolution_Co59 (S001)_std,Dissolution_Ti47 (S001)_std
21.27,47.96,30.77,373.18067200711744,1.4560197649087843,3.862303537252384,3.686158398919627,2.903888974642892,0.11485358140725624,0.5015612203612809,0.329654096293297
20.2,44.83,34.98,373.65499141768134,1.2846768771620793,3.3909386028243502,3.2190378116351384,3.1567534895189913,0.11873284378823357,0.509552697038559,0.3174365519440137
19.8,43.56,36.63,373.98235368321207,1.2171661831623264,3.496148910893525,3.070182961302518,2.858091926534814,0.10668893921293018,0.459065977701481,0.29449719492830234
18.69,43.94,37.37,372.6968868074232,1.1063646151733364,3.340166955160422,3.0278642680910446,2.6266108288831624,0.09713296553238222,0.4183260319451687,0.27660454382159017
17.86,42.86,39.29,375.3496345724541,1.0105810436061708,3.172703132382827,2.9485300122484097,0.7276287935256385,0.07356515937936474,0.34796266561265127,0.276920216367965
17.46,41.27,41.27,379.3299649947715,0.952362526977841,3.3144824138406843,2.9485096395567307,3.751237215966246,0.1360666382832872,0.5782661225524759,0.3558974888284287
19.58,37.57,42.86,385.54814560517667,0.986408349080105,3.123802343129417,2.880222117402049,4.039624421601976,0.1453261623436567,0.6180179805102384,0.3780688078940934
16.48,39.56,43.96,382.98138874930066,0.9237254717666399,3.0891464286620836,2.8605398089914598,5.0780201754567225,0.17794613928785166,0.740865926439496,0.42806425349356075
30.74,53.69,15.57,361.8440503795274,2.4800470647571364,7.73202947742766,3.7205976277378423,4.638337158639523,0.16571783308843613,0.696139117847882,0.4164469513346447
30.04,53.5,16.46,362.19741790957085,2.4676403000273663,7.737272421970852,3.690290870893696,3.99070076201725,0.14577847684696402,0.6207284532847575,0.38716824920943355
27.73,55.04,17.23,365.3000140907951,2.37510993298467,7.155013476574986,3.4501292207414256,0.7393812370743763,0.08250657614659451,0.39740288475038543,0.32423520715083504
27.85,53.16,18.99,366.2323577966637,2.3081302840150846,7.126962136422139,3.5252433358727115,3.3393571953783034,0.1221928392160088,0.5245060721074228,0.33747249005249924
30.08,51.69,18.22,361.5528601773541,2.4700147077166044,8.046833024928004,3.8164794265268402,2.8754506464602483,0.11545392264242776,0.5082249225302609,0.3491428829104713
28.57,50.0,21.43,366.77555182603743,2.2247916039115117,6.99714266811884,3.7851747441994714,4.184485262402849,0.1473666989802387,0.6213334685409273,0.3664560069943202
26.61,51.07,22.32,370.2549535527539,2.086865742880234,6.390825858842449,3.6040917162033366,3.847915167379839,0.13869758672992202,0.588702387037177,0.35375565432823364
25.33,49.78,24.89,371.80011300480595,1.9248123698649657,5.924186701477623,3.7472645773114124,4.2313062657808365,0.14797503416849184,0.6222321601236549,0.3611873718233283
24.55,49.11,26.34,372.35415667937866,1.8246274458800904,5.607792493820713,3.795269078463658,3.8721162720623763,0.1380579088927444,0.584927296462519,0.34993778544532717
23.45,48.67,27.88,372.93765470577495,1.6946004968455397,5.064083402111246,3.789175963089232,3.5917081311958676,0.12989205907520565,0.5537881563355527,0.3403962878851017
24.07,48.15,27.78,372.36547084408323,1.737190901796564,5.245128061926092,3.829187746234664,3.5618263364585845,0.1293949048385332,0.5524048819477395,0.3408002859581404
22.01,47.37,30.62,372.4445030493447,1.4983931225846447,3.9226090831980924,3.7331726723638456,1.9929690894779282,0.09715414373256497,0.44164341997620205,0.31845234855799875
21.8,45.97,32.23,372.9412406292982,1.422551945190612,3.726714506619633,3.5783610411425566,3.415110711267554,0.1278443087382621,0.5493754113042604,0.3420358510621316
21.84,44.66,33.5,373.76262716375857,1.3838505851911744,3.720726139800796,3.430455177270856,3.9987478809423953,0.14180824875262416,0.5989384596346365,0.3518588845484184
19.21,44.83,35.96,373.28529393254075,1.23728309473158,3.161395122331392,3.0905428024515835,0.7295394142327316,0.07448254309112787,0.3516642095832638,0.2729732738353519
20.5,42.0,37.5,376.30491186833206,1.1996950667924393,3.8869011003419662,3.0318426533747656,2.3258143504917106,0.09795841832476257,0.43364788861877085,0.29738544306641485
19.49,42.05,38.46,376.57869691544613,1.1036827844175114,3.6589879338954474,3.0152934626543084,2.7832146215059366,0.10365890429883884,0.44744643222267894,0.29396843676533413
19.9,39.29,40.82,382.47242522012294,1.0227862648798294,3.4970317769216726,2.9879713539942907,3.8836438144738694,0.13910766794914964,0.5897892546490252,0.35545665736078375
18.58,39.34,42.08,382.52259793726176,0.972764012757229,3.28399334743243,2.923694185619234,4.1335095036757545,0.14737084403022424,0.6235729224606664,0.37467119208565836
16.28,38.37,45.35,385.2843890500799,0.9221238785288368,2.999288038200574,2.8172798053040324,5.243798259832065,0.18513747375851916,0.7691153962538828,0.4466701645378547
16.27,34.94,48.8,392.86288926554624,0.9273676944645608,3.0208200448102573,2.756871934554075,6.095738212275576,0.21390099018802444,0.8721604465748165,0.4953626194017142
31.84,51.84,16.33,360.67284492235336,2.49802032174226,7.972466178433094,3.873028492426431,4.272664695064926,0.1554353695946795,0.6593144003254335,0.4047765984778402
31.84,52.24,15.92,360.8487502078956,2.495958297150537,7.902938995378859,3.8463998825585306,4.5713812326901175,0.16392934666804498,0.6906072795240545,0.4155701653723318
29.83,52.94,17.23,362.21949000054883,2.4608763972853915,7.800927150429948,3.7089023531898166,3.6140891199438885,0.13380646765363874,0.5746674922012912,0.36861940384131436
