Time	Ir	Co
					
s	ng cm-2 s-1	ng cm-2 s-1
1207.048	4.81577E-4	0.00118
1208.554	2.19601E-4	0.00124
1210.06	3.64758E-4	8.89385E-4
1211.566	2.6009E-4	0.00103
1213.072	4.07048E-4	0.00118
1214.578	2.605E-4	0.00133
1216.084	2.97273E-4	0.00109
1217.59	5.87695E-4	0.00118
1219.096	6.575E-4	9.6287E-4
1220.602	4.07325E-4	0.00119
1222.109	4.93507E-4	0.00113
1223.615	3.82847E-4	0.00115
1225.121	3.09828E-4	0.00102
1226.627	3.84957E-4	7.96179E-4
1228.133	4.94289E-4	7.96243E-4
1229.639	3.32901E-4	0.0011
1231.145	1.48443E-4	0.00113
1232.651	3.00129E-4	0.00116
1234.157	3.28907E-4	0.00147
1235.663	3.03236E-4	0.00148
1237.169	3.71479E-4	0.00112
1238.675	3.37771E-4	0.00109
1240.181	1.84647E-4	0.00136
1241.687	5.7114E-4	0.00104
1243.193	2.52324E-4	0.00121
1244.699	1.45598E-4	9.447E-4
1246.205	3.94945E-4	9.81247E-4
1247.711	4.16564E-4	0.00129
1249.217	3.33889E-4	0.00105
1250.723	7.14652E-4	0.00176
1252.229	5.59175E-4	0.00101
1253.735	5.27464E-4	0.00151
1255.241	4.62682E-4	0.00179
1256.747	2.26057E-4	0.00151
1258.253	5.49569E-4	0.00199
1259.759	3.47397E-4	0.00153
1261.265	4.88388E-4	9.48286E-4
1262.771	6.47921E-4	0.00156
1264.277	5.63853E-4	0.0014
1265.783	6.38473E-4	0.00122
1267.289	2.32583E-4	8.23459E-4
1268.795	3.01647E-4	0.00114
1270.301	3.66025E-4	0.00106
1271.807	1.88481E-4	0.00145
1273.313	4.77832E-4	7.66796E-4
1274.819	4.63082E-4	0.00112
1276.325	2.64664E-4	0.00112
1277.831	4.95448E-4	9.42591E-4
1279.337	4.16649E-4	0.00111
1280.843	3.87363E-4	0.00102
1282.349	5.65585E-4	0.00107
1283.855	1.53915E-4	8.60109E-4
1285.361	2.21532E-4	9.74046E-4
1286.867	3.89397E-4	0.00109
1288.373	3.44423E-4	0.00117
1289.879	5.67481E-4	9.48978E-4
1291.385	3.8083E-4	8.48463E-4
1292.891	3.42293E-4	0.00124
1294.397	4.1253E-4	0.00121
1295.903	4.77247E-4	0.00119
1297.409	2.22878E-4	0.00104
1298.915	3.0253E-4	0.00119
1300.421	4.13261E-4	0.00113
1301.927	5.17702E-4	0.00109
1303.433	3.25676E-4	0.00106
1304.939	4.03336E-4	0.00125
1306.445	5.27835E-4	0.00105
1307.951	3.00612E-4	0.00132
1309.457	3.68162E-4	9.07744E-4
1310.963	4.59036E-4	9.98163E-4
1312.469	3.37527E-4	0.00122
1313.975	2.64504E-4	0.00124
1315.481	2.95821E-4	0.00134
1316.987	5.16745E-4	0.00112
1318.493	4.25137E-4	0.00116
1319.999	4.87967E-4	9.13794E-4
1321.505	3.00797E-4	0.00129
1323.011	5.95189E-4	0.00105
1324.517	4.46632E-4	0.00105
1326.023	6.20182E-4	0.00127
1327.529	5.1793E-4	0.00139
1329.035	6.12082E-4	0.00155
1330.541	5.33557E-4	0.00127
1332.047	4.59922E-4	0.00143
1333.553	3.97751E-4	0.00124
1335.059	5.8386E-4	0.00111
1336.565	5.32602E-4	0.00127
1338.071	4.21681E-4	0.00125
1339.577	1.86709E-4	0.0013
1341.083	3.76503E-4	0.00116
1342.589	4.45188E-4	0.00108
1344.095	1.12028E-4	8.91782E-4
1345.601	4.15591E-4	0.00118
1347.107	2.28718E-4	0.00109
1348.613	3.69475E-4	0.00103
1350.119	5.15849E-4	0.00128
1351.625	3.45596E-4	0.00107
1353.131	5.51415E-4	0.00101
1354.637	2.55443E-4	0.00103
1356.143	2.71509E-4	8.69012E-4
1357.649	4.84447E-4	0.00102
1359.155	4.86652E-4	0.00104
1360.661	6.01498E-4	0.00112
1362.167	3.5952E-5	9.90754E-4
1363.673	2.57E-4	6.72113E-4
1365.179	4.23472E-4	0.00125
1366.685	4.11236E-4	0.00125
1368.191	4.14557E-4	0.00149
1369.697	2.30674E-4	0.00111
1371.203	5.25546E-4	8.64478E-4
1372.709	3.5341E-4	0.00126
1374.215	4.54929E-4	0.00103
1375.721	3.39612E-4	0.00134
1377.227	4.01282E-4	0.00141
1378.733	2.9976E-4	0.00143
1380.239	1.09277E-4	0.00106
1381.745	3.32126E-4	0.00106
1383.251	2.99647E-4	9.71265E-4
1384.757	4.87337E-4	0.00101
1386.264	4.66596E-4	0.00113
1387.77	3.38285E-4	0.00146
1389.276	3.94778E-4	8.85543E-4
1390.782	5.39948E-4	9.64388E-4
1392.288	2.35134E-4	0.00133
1393.794	4.25027E-4	0.00102
1395.3	4.5092E-4	0.00111
1396.806	1.56664E-4	7.98594E-4
1398.312	1.14213E-4	8.06071E-4
1399.818	2.72024E-4	0.00101
1401.324	4.95061E-4	0.0011
1402.83	2.67533E-4	0.00118
1404.336	3.74243E-4	0.00111
1405.842	3.66615E-4	0.00125
1407.348	3.87299E-4	0.00152
1408.854	2.95152E-4	8.67497E-4
1410.36	4.19483E-4	0.00123
1411.866	3.07006E-4	8.6356E-4
1413.372	3.15994E-4	6.83241E-4
1414.878	2.21071E-4	9.66457E-4
1416.384	2.32263E-4	9.5519E-4
1417.89	6.40261E-4	9.14542E-4
1419.396	3.89054E-4	8.51148E-4
1420.902	4.2675E-4	0.00116
1422.408	3.09229E-4	9.10734E-4
1423.914	6.30408E-4	0.00115
1425.42	4.06365E-4	0.00117
1426.926	4.0167E-4	0.00122
1428.432	4.44596E-4	8.98042E-4
1429.938	5.54599E-4	0.00111
1431.444	3.30798E-4	9.00917E-4
1432.95	2.99237E-4	8.03667E-4
1434.456	3.15055E-4	8.98203E-4
1435.962	3.58335E-4	0.00106
1437.468	4.17238E-4	0.00109
1438.974	4.77491E-4	9.20424E-4
1440.48	3.30821E-4	0.00114
1441.986	3.82164E-4	0.00132
1443.492	5.19846E-4	0.00127
1444.998	4.52346E-4	9.0045E-4
1446.504	4.67137E-4	0.00112
1448.01	4.50365E-4	7.74732E-4
1449.516	4.7995E-4	9.47457E-4
1451.022	4.18091E-4	0.00106
1452.528	4.48348E-4	7.53118E-4
1454.034	2.67837E-4	0.00117
1455.54	2.34935E-4	7.20381E-4
1457.046	2.49184E-4	0.00122
1458.552	5.51183E-4	0.00103
1460.058	3.65967E-4	8.68249E-4
1461.564	4.31538E-4	0.0011
1463.07	4.86421E-4	0.00118
1464.576	5.19462E-4	9.09447E-4
1466.082	4.90975E-4	0.00137
1467.588	3.37826E-4	9.29106E-4
1469.094	3.88036E-4	7.66267E-4
1470.6	5.16596E-4	0.00119
1472.106	5.16734E-4	0.00147
1473.612	4.05409E-4	9.39019E-4
1475.118	2.59583E-4	0.00145
1476.624	3.39819E-4	0.00104
1478.13	6.02336E-4	9.19763E-4
1479.636	4.87801E-4	6.84949E-4
1481.142	2.98028E-4	8.82962E-4
1482.648	3.9906E-4	8.16358E-4
1484.154	4.66118E-4	9.34437E-4
1485.66	4.41603E-4	8.56482E-4
1487.166	3.3623E-4	9.2085E-4
1488.672	3.84866E-4	9.67169E-4
1490.178	3.39923E-4	0.00102
1491.684	4.45561E-4	0.00131
1493.19	4.02438E-4	9.37453E-4
1494.696	2.6305E-4	0.07202
1496.202	3.14084E-4	0.00106
1497.708	1.89526E-4	6.30376E-4
1499.214	3.30327E-4	0.00134
1500.72	1.52292E-4	0.00114
1502.226	4.33006E-4	8.3147E-4
1503.732	3.78585E-4	8.4199E-4
1505.238	4.44154E-4	0.00114
1506.744	1.96103E-4	0.00122
1508.25	5.45864E-4	0.00125
1509.756	2.89358E-4	0.00108
1511.262	3.04513E-4	0.00122
1512.768	1.84895E-4	0.00141
1514.274	3.71223E-4	0.00105
1515.78	2.26758E-4	0.00125
1517.286	4.60113E-4	8.86186E-4
1518.792	2.9478E-4	0.00113
1520.298	3.84702E-4	0.00158
1521.804	2.98077E-4	8.64282E-4
1523.31	3.78091E-4	8.79863E-4
1524.816	3.42026E-4	8.70201E-4
1526.322	3.51458E-4	0.00152
1527.828	5.16413E-4	7.70348E-4
1529.334	2.37765E-4	7.46434E-4
1530.84	2.99527E-4	0.00106
1532.346	3.73493E-4	0.00149
1533.852	3.02638E-4	0.00116
1535.358	4.42557E-4	0.00109
1536.864	4.02737E-4	0.00131
1538.37	3.69518E-4	9.07961E-4
1539.876	6.08705E-4	0.0011
1541.382	4.64862E-4	0.00114
1542.888	3.39237E-4	0.00116
1544.394	3.40835E-4	0.00115
1545.9	3.48864E-4	0.00117
1547.406	3.38111E-4	6.65899E-4
1548.912	6.03203E-4	8.12533E-4
1550.418	2.63842E-4	0.00112
1551.925	4.16804E-4	8.25433E-4
1553.431	4.01304E-4	9.04731E-4
1554.937	4.12758E-4	0.00125
1556.443	6.16217E-4	8.24765E-4
1557.949	2.33178E-4	9.94321E-4
1559.455	2.67501E-4	0.00127
1560.961	2.73073E-4	9.96492E-4
1562.467	2.19839E-4	8.36928E-4
1563.973	2.63246E-4	0.00122
1565.479	3.34562E-4	0.00117
1566.985	1.90833E-4	9.35706E-4
1568.491	5.80906E-4	0.00113
1569.997	3.44243E-4	0.00128
1571.503	3.42868E-4	8.88183E-4
1573.009	2.22565E-4	0.00155
1574.515	3.41526E-4	0.00115
1576.021	1.85075E-4	0.00109
1577.527	2.33401E-4	0.00101
1579.033	4.55968E-4	9.68236E-4
1580.539	2.31157E-4	0.00137
1582.045	5.25712E-4	8.57978E-4
1583.551	4.10353E-4	0.00118
1585.057	3.44464E-4	0.00101
1586.563	4.57995E-4	9.82528E-4
1588.069	2.67383E-4	0.00144
1589.575	1.5061E-4	0.0012
1591.081	5.51732E-4	0.00133
1592.587	6.55149E-4	0.00113
1594.093	2.66043E-4	0.00107
1595.599	1.87018E-4	0.00111
1597.105	4.90186E-4	9.31867E-4
1598.611	3.41591E-4	9.33455E-4
1600.117	3.26975E-4	0.0011
1601.623	5.58042E-4	9.74427E-4
1603.129	3.72436E-4	0.00126
1604.635	3.40859E-4	9.06051E-4
1606.141	6.43461E-4	0.00125
1607.647	6.12481E-4	8.65527E-4
1609.153	3.72059E-4	0.00124
1610.659	3.44505E-4	0.00106
1612.165	5.19218E-4	9.2155E-4
1613.671	2.798E-4	0.00115
1615.177	2.78621E-4	0.0012
1616.683	8.33377E-4	0.00124
1618.189	2.89853E-4	7.67995E-4
1619.695	4.3989E-4	0.00134
1621.201	3.47464E-4	0.00121
1622.707	4.68152E-4	0.00104
1624.213	4.22956E-4	8.47227E-4
1625.719	3.71743E-4	0.00137
1627.225	5.18095E-4	0.00144
1628.731	4.12568E-4	0.00119
1630.237	4.49831E-4	0.00106
1631.743	4.0453E-4	0.00101
1633.249	3.3942E-4	9.84868E-4
1634.755	4.11727E-4	0.00149
1636.261	3.36144E-4	0.00128
1637.767	2.16575E-4	9.47955E-4
1639.273	3.84203E-4	0.00136
1640.779	4.54511E-4	0.00124
1642.285	3.68691E-4	0.00101
1643.791	4.86873E-4	9.97875E-4
1645.297	3.3073E-4	9.44288E-4
1646.803	4.4892E-4	0.00112
1648.309	3.03772E-4	0.00113
1649.815	2.22036E-4	0.00135
1651.321	1.11555E-4	8.3987E-4
1652.827	3.14528E-4	0.00126
1654.333	3.76102E-4	0.00139
1655.839	8.3434E-4	0.0012
1657.345	2.28752E-4	0.00131
1658.851	3.31843E-4	0.00133
1660.357	4.49165E-4	0.00139
1661.863	4.13156E-4	0.00116
1663.369	1.89469E-4	0.00122
1664.875	3.16717E-4	9.56092E-4
1666.381	2.52356E-4	9.23672E-4
1667.887	3.07418E-4	9.24585E-4
1669.393	2.6499E-4	0.00108
1670.899	3.71359E-4	8.90054E-4
1672.405	6.92095E-4	0.00122
1673.911	6.71664E-4	9.7217E-4
1675.417	5.06402E-4	0.0011
1676.923	4.86124E-4	0.00109
1678.429	4.08122E-4	0.0013
1679.935	4.78067E-4	8.71326E-4
1681.441	2.70636E-4	8.24214E-4
1682.947	3.09933E-4	0.00118
1684.453	5.30432E-4	9.886E-4
1685.959	4.44134E-4	0.00112
1687.465	4.12966E-4	0.00123
1688.971	4.04265E-4	8.26748E-4
1690.477	4.17035E-4	0.00103
1691.983	5.35907E-4	9.19825E-4
1693.489	8.71269E-4	0.00102
1694.995	4.53312E-4	0.00114
1696.501	5.6833E-4	9.74839E-4
1698.007	3.08788E-4	0.00124
1699.513	3.81778E-4	0.00102
1701.019	4.3566E-4	0.00133
1702.525	5.70309E-4	0.0012
1704.031	7.94256E-4	0.00112
1705.537	4.8341E-4	0.00103
1707.043	3.43453E-4	0.00111
1708.549	2.94409E-4	8.64675E-4
1710.055	3.48563E-4	8.89318E-4
1711.561	4.69117E-4	8.16809E-4
1713.067	3.0144E-4	0.00117
1714.573	7.79539E-4	0.00106
1716.08	1.88943E-4	0.00111
1717.586	3.77695E-4	7.97721E-4
1719.092	4.95186E-4	9.94303E-4
1720.598	5.24846E-4	0.00104
1722.104	6.21457E-4	8.86009E-4
1723.61	1.14823E-4	0.00105
1725.116	1.99612E-4	7.17819E-4
1726.622	2.9607E-4	0.00123
1728.128	3.92249E-4	0.00114
1729.634	4.46682E-4	9.84253E-4
1731.14	6.56641E-4	0.00106
1732.646	8.10304E-5	0.00135
1734.152	5.74475E-4	8.97796E-4
1735.658	3.50985E-4	0.00101
1737.164	1.68568E-4	9.76709E-4
1738.67	1.71189E-4	9.35378E-4
1740.176	5.38335E-4	0.00112
1741.682	4.26712E-4	0.00115
1743.188	8.94315E-4	0.00113
1744.694	4.45551E-4	0.00136
1746.2	4.948E-4	0.00128
1747.706	6.35489E-4	0.00128
1749.212	7.53593E-4	0.0012
1750.718	3.3911E-4	0.00107
1752.224	2.98231E-4	0.00136
1753.73	3.60817E-4	0.00112
1755.236	6.4776E-4	0.00129
1756.742	2.70936E-4	0.00102
1758.248	3.11951E-4	9.80034E-4
1759.754	4.48338E-4	9.86841E-4
1761.26	2.27289E-4	7.94246E-4
1762.766	4.19756E-4	0.00103
1764.272	4.14662E-4	0.00113
1765.778	2.31249E-4	6.2048E-4
1767.284	3.8596E-4	0.00116
1768.79	4.10353E-4	0.00146
1770.296	2.27513E-4	8.74081E-4
1771.802	5.92658E-4	5.97286E-4
1773.308	5.21269E-4	0.00131
1774.814	5.235E-4	0.00114
1776.32	3.76425E-4	0.00115
1777.826	3.79301E-4	9.95981E-4
1779.332	4.02583E-4	0.00118
1780.838	6.00608E-4	0.0011
1782.344	3.90496E-4	0.00107
1783.85	4.50591E-4	0.00111
1785.356	3.38459E-4	0.00113
1786.862	6.09341E-4	8.65461E-4
1788.368	3.78876E-4	8.39934E-4
1789.874	4.59313E-4	0.00106
1791.38	5.08387E-4	0.00126
1792.886	4.76488E-4	0.00148
1794.392	3.42479E-4	0.00155
1795.898	1.93299E-4	8.80985E-4
1797.404	4.60071E-4	8.81074E-4
1798.91	4.53208E-4	9.68581E-4
1800.416	6.42088E-4	9.94303E-4
1801.922	4.79821E-4	0.00144
1803.428	4.19835E-4	0.00109
1804.934	4.76673E-4	0.00123
1806.44	4.07455E-4	0.00129
1807.946	4.95152E-4	9.84941E-4
1809.452	1.85634E-4	8.63368E-4
1810.958	5.32809E-4	9.58122E-4
1812.464	5.09825E-4	0.00124
1813.97	3.40154E-4	0.00103
1815.476	4.14997E-4	0.00107
1816.982	2.31365E-4	0.00113
1818.488	4.54072E-4	8.1008E-4
1819.994	4.1921E-4	7.57431E-4
1821.5	2.68068E-4	0.00101
1823.006	1.97148E-4	0.00146
1824.512	4.75816E-4	0.00128
1826.018	3.88294E-4	7.13085E-4
1827.524	3.53761E-4	7.72491E-4
1829.03	3.37669E-4	9.93863E-4
1830.536	3.10377E-4	0.0012
1832.042	4.94175E-4	7.47049E-4
1833.548	5.22499E-4	0.00108
1835.054	1.92195E-4	9.94163E-4
1836.56	2.605E-4	7.15563E-4
1838.066	4.18878E-4	0.00122
1839.572	4.85937E-4	9.79677E-4
1841.078	3.83678E-4	9.6349E-4
1842.584	4.70236E-4	0.00125
1844.09	1.97394E-4	0.00129
1845.596	3.35013E-4	8.99252E-4
1847.102	2.31273E-4	0.00133
1848.608	2.38797E-4	0.0012
1850.114	2.98512E-4	0.00109
1851.62	4.14977E-4	9.90018E-4
1853.126	3.80937E-4	9.14337E-4
1854.632	4.14729E-4	9.70957E-4
1856.138	3.4788E-4	9.67435E-4
1857.644	2.31642E-4	0.00163
1859.15	2.68323E-4	0.00108
1860.656	2.61029E-4	7.02863E-4
1862.162	2.26235E-4	0.00101
1863.668	7.67319E-5	0.00105
1865.174	2.29673E-4	0.00121
1866.68	4.01127E-4	6.14752E-4
1868.186	2.25029E-4	8.27156E-4
1869.692	1.53642E-4	0.00117
1871.198	1.1399E-4	9.30224E-4
1872.704	3.88664E-4	0.00111
1874.21	3.02854E-4	9.50782E-4
1875.716	4.01021E-4	8.12158E-4
1877.222	4.29113E-4	0.0013
1878.728	3.1718E-4	0.00107
1880.234	3.32486E-4	9.3784E-4
1881.741	5.71804E-4	0.00121
1883.247	6.16245E-4	0.00116
1884.753	3.03678E-4	7.73489E-4
1886.259	3.91468E-5	8.91464E-4
1887.765	3.03895E-4	7.00162E-4
1889.271	2.31019E-4	0.00128
1890.777	4.44455E-4	0.00117
1892.283	3.35613E-4	8.94957E-4
1893.789	4.81253E-4	8.88114E-4
1895.295	1.43377E-4	9.53409E-4
1896.801	2.59998E-4	0.00119
1898.307	5.67173E-4	6.9665E-4
1899.813	3.42188E-4	8.39998E-4
1901.319	2.62319E-4	8.67563E-4
1902.825	4.15389E-4	9.18276E-4
1904.331	3.05184E-4	6.32673E-4
1905.837	3.89648E-4	0.00109
1907.343	4.56705E-4	7.43729E-4
1908.849	1.51991E-4	0.00106
1910.355	1.49267E-4	0.00132
1911.861	3.42269E-4	0.00104
1913.367	4.21562E-4	9.42021E-4
1914.873	4.87292E-4	0.00129
1916.379	3.90964E-4	0.00108
1917.885	0.00122	7.80145E-4
1919.391	5.29753E-4	0.00143
1920.897	1.99241E-4	0.00124
1922.403	3.58028E-4	0.0013
1923.909	7.72921E-5	0.001
1925.415	3.51119E-4	0.00122
1926.921	3.81832E-4	0.00105
1928.427	5.51705E-4	7.70997E-4
1929.933	2.72857E-4	5.11426E-4
1931.439	2.2981E-4	8.53759E-4
1932.945	4.33127E-4	9.68673E-4
1934.451	5.13671E-4	7.57552E-4
1935.957	3.53984E-4	0.00109
1937.463	5.3496E-4	0.00128
1938.969	3.15342E-4	0.00121
1940.475	4.2169E-4	9.57011E-4
1941.981	2.64173E-4	9.42449E-4
1943.487	1.90074E-4	8.03114E-4
1944.993	3.08803E-4	0.00109
1946.499	1.90084E-4	0.00117
1948.005	3.09686E-4	6.63388E-4
1949.511	3.81554E-4	0.00161
1951.017	7.7623E-5	0.00103
1952.523	2.93732E-4	0.00126
1954.029	2.79575E-4	8.04439E-4
1955.535	4.76659E-4	0.00109
1957.041	3.83E-4	0.00114
1958.547	3.46016E-4	6.42126E-4
1960.053	3.41454E-4	8.61198E-4
1961.559	5.4543E-4	6.98751E-4
1963.065	2.95766E-4	0.00124
1964.571	5.15391E-4	8.26259E-4
1966.077	5.24042E-4	9.18343E-4
1967.583	1.49321E-4	0.00142
1969.089	1.14092E-4	9.70097E-4
1970.595	2.3103E-4	7.37984E-4
1972.101	1.9456E-4	9.22713E-4
1973.607	2.72011E-4	7.91433E-4
1975.113	7.89461E-5	0.00114
1976.619	5.16079E-4	0.00154
1978.125	4.21031E-4	0.00125
1979.631	3.49652E-4	9.39725E-4
1981.137	3.13646E-4	9.44859E-4
1982.643	4.28321E-4	0.00103
1984.149	2.61485E-4	0.00107
1985.655	1.49809E-4	9.90018E-4
1987.161	4.33376E-4	0.00127
1988.667	2.95283E-4	0.00104
1990.173	4.39235E-4	8.60109E-4
1991.679	3.54449E-4	0.00111
1993.185	4.75668E-4	9.76125E-4
1994.691	1.48624E-4	7.0444E-4
1996.197	2.6376E-4	8.8195E-4
1997.703	3.62273E-4	9.29197E-4
1999.209	4.55285E-4	0.00103
2000.715	3.78276E-4	0.00109
2002.221	2.23829E-4	9.84575E-4
2003.727	3.70101E-4	0.00102
2005.233	1.943E-4	0.00107
2006.739	4.60124E-4	9.55975E-4
2008.245	2.98878E-4	6.79337E-4
2009.751	3.76093E-4	0.0011
2011.257	2.65381E-4	8.72984E-4
2012.763	4.67733E-4	8.73382E-4
2014.269	1.13965E-4	0.00109
2015.775	1.8822E-4	0.00102
2017.281	3.38103E-4	0.00121
2018.787	1.87818E-4	6.08978E-4
2020.293	3.74797E-4	7.53025E-4
2021.799	1.48732E-4	0.00118
2023.305	5.46139E-4	7.4665E-4
2024.811	1.49205E-4	0.00109
2026.317	4.46956E-4	0.0013
2027.823	3.77959E-4	7.8553E-4
2029.329	2.73986E-4	8.61629E-4
2030.835	4.20197E-4	0.00102
2032.341	4.96384E-4	0.00115
2033.847	2.19966E-4	0.00108
2035.353	3.37267E-4	7.56948E-4
2036.859	2.29132E-4	8.60764E-4
2038.365	2.18974E-4	0.00119
2039.871	3.45538E-4	0.0013
2041.377	3.39731E-4	5.87323E-4
2042.883	3.35394E-4	0.00106
2044.389	4.20363E-4	7.99302E-4
2045.896	2.35253E-4	8.34318E-4
2047.402	4.84381E-4	6.84617E-4
2048.908	5.01671E-4	9.72823E-4
2050.414	2.57608E-4	0.00135
2051.92	4.47017E-4	0.00137
2053.426	2.46085E-4	0.00102
2054.932	3.81874E-4	0.00114
2056.438	3.16796E-4	7.41472E-4
2057.944	4.05414E-4	0.00115
2059.45	1.2367E-4	0.00133
2060.956	4.40029E-4	0.00131
2062.462	2.24217E-4	0.00156
2063.968	3.82397E-4	9.9737E-4
2065.474	5.40486E-4	9.11735E-4
2066.98	1.14441E-4	9.71082E-4
2068.486	5.47242E-4	9.45182E-4
2069.992	4.28991E-4	8.92236E-4
2071.498	5.92986E-4	0.00116
2073.004	3.11034E-4	0.00101
2074.51	2.35235E-4	0.00109
2076.016	4.53468E-4	7.68905E-4
2077.522	1.92494E-4	8.79058E-4
2079.028	3.49846E-4	9.09495E-4
2080.534	3.50157E-4	9.87129E-4
2082.04	1.19871E-4	9.54691E-4
2083.546	2.35795E-4	0.0011
2085.052	3.41108E-4	0.00119
2086.558	3.46966E-4	0.00117
2088.064	3.9359E-4	0.00121
2089.57	3.11806E-4	8.41706E-4
2091.076	3.50073E-4	9.62311E-4
2092.582	2.70949E-4	0.00128
2094.088	4.5911E-4	9.23009E-4
2095.594	3.04542E-4	0.00114
2097.1	2.66031E-4	0.00107
2098.606	4.2106E-4	5.51226E-4
2100.112	1.92357E-4	0.00131
2101.618	5.80597E-4	0.0012
2103.124	4.96738E-4	9.84253E-4
2104.63	2.95787E-4	8.49922E-4
2106.136	3.12819E-4	0.00102
2107.642	3.4567E-4	9.12499E-4
2109.148	1.15457E-4	8.89276E-4
2110.654	2.78405E-4	8.68017E-4
2112.16	5.11572E-4	0.00113
2113.666	2.3659E-4	6.5463E-4
2115.172	4.53145E-4	0.00141
2116.678	1.9434E-4	0.00131
2118.184	1.91759E-4	0.00124
2119.69	2.6726E-4	8.16358E-4
2121.196	3.41502E-4	9.10192E-4
2122.702	4.94868E-4	0.00122
2124.208	3.02897E-4	0.00147
2125.714	3.8167E-4	0.00105
2127.22	3.79886E-4	0.00117
2128.726	4.17829E-4	0.00103
2130.232	3.49174E-4	0.00124
2131.738	4.27784E-4	9.04902E-4
2133.244	5.08112E-4	0.00105
2134.75	5.00659E-4	8.10786E-4
2136.256	3.45456E-4	0.00111
2137.762	2.72938E-4	0.00167
2139.268	3.73674E-4	0.00112
2140.774	1.18731E-4	0.00112
2142.28	3.34523E-4	0.00105
2143.786	4.10625E-4	8.25172E-4
2145.292	3.10981E-4	0.00145
2146.798	2.67715E-4	8.1197E-4
2148.304	7.28159E-4	9.75771E-4
2149.81	3.85914E-4	0.00122
2151.316	3.43681E-4	9.6911E-4
2152.822	4.59878E-4	7.45137E-4
2154.328	3.05038E-4	0.00116
2155.834	3.74936E-4	7.00406E-4
2157.34	1.50535E-4	0.00101
2158.846	3.82766E-4	9.78069E-4
2160.352	3.76119E-4	0.00158
2161.858	3.38467E-4	0.00121
2163.364	2.68893E-4	0.00125
2164.87	2.23513E-4	9.91419E-4
2166.376	4.96452E-4	0.00102
2167.882	3.11366E-4	9.71359E-4
2169.388	3.55268E-4	0.00103
2170.894	3.80393E-4	0.00103
2172.4	3.8607E-4	8.00155E-4
2173.906	2.65413E-4	8.28891E-4
2175.412	5.03989E-4	7.3885E-4
2176.918	2.21741E-4	0.00113
2178.424	3.75614E-4	0.00125
2179.93	3.06468E-4	9.35871E-4
2181.436	1.47852E-4	6.69843E-4
2182.942	2.58635E-4	0.00111
2184.448	2.70949E-4	9.58337E-4
2185.954	3.05689E-4	0.00113
2187.46	3.08237E-4	8.38884E-4
2188.966	1.5448E-4	0.00106
2190.472	1.5687E-4	0.00123
2191.978	1.20444E-4	0.00111
2193.484	2.48012E-4	0.00126
2194.99	2.34761E-4	9.50287E-4
2196.496	2.30221E-4	0.00102
2198.002	3.9972E-4	8.52889E-4
2199.508	4.10368E-4	9.39943E-4
2201.014	4.02702E-4	0.00125
2202.52	2.39231E-4	9.9758E-4
2204.026	1.96372E-4	0.00145
2205.532	3.48873E-4	0.00118
2207.038	3.70441E-4	0.00108
2208.544	4.30092E-4	8.17176E-4
2210.05	3.1301E-4	8.61562E-4
2211.557	2.42685E-4	7.94434E-4
2213.063	3.89723E-4	0.00123
2214.569	5.51367E-4	0.00113
2216.075	3.03106E-4	7.63037E-4
2217.581	2.31608E-4	9.04194E-4
2219.087	1.58542E-4	0.00108
2220.593	2.91534E-4	0.001
2222.099	2.33424E-4	9.58408E-4
2223.605	3.80652E-4	7.04934E-4
2225.111	3.7923E-4	0.0011
2226.617	4.92367E-4	0.00109
2228.123	2.89365E-4	8.11846E-4
2229.629	2.61254E-4	7.59667E-4
2231.135	3.32901E-4	7.63072E-4
2232.641	1.88163E-4	7.29743E-4
2234.147	2.25902E-4	7.5218E-4
2235.653	3.01197E-4	6.83347E-4
2237.159	4.02157E-4	9.79891E-4
2238.665	3.86903E-4	9.2072E-4
2240.171	5.61853E-4	0.00106
2241.677	3.8728E-4	0.00104
2243.183	3.93272E-4	0.00112
2244.689	6.44342E-4	7.09065E-4
2246.195	3.44685E-4	8.81222E-4
2247.701	2.59645E-4	0.00103
2249.207	3.24247E-4	9.17762E-4
2250.713	1.42865E-4	0.0012
2252.219	3.62927E-4	0.00133
2253.725	3.58447E-4	9.68637E-4
2255.231	1.4153E-4	5.22089E-4
2256.737	1.90998E-4	0.00102
2258.243	4.78109E-4	0.00132
2259.749	4.02166E-4	0.00111
2261.255	2.93869E-4	0.00116
2262.761	2.26563E-4	0.00107
2264.267	3.01754E-4	0.00108
2265.773	4.0148E-4	9.97229E-4
2267.279	4.48083E-4	7.73187E-4
2268.785	4.0789E-4	0.0011
2270.291	2.30915E-4	0.0014
2271.797	3.46519E-4	7.98407E-4
2273.303	3.07509E-4	7.01317E-4
2274.809	2.70404E-4	9.73758E-4
2276.315	2.67221E-4	0.00104
2277.821	7.9546E-5	9.83713E-4
2279.327	2.96438E-4	9.82963E-4
2280.833	3.93666E-4	0.00102
2282.339	5.38864E-4	0.00103
2283.845	2.26112E-4	9.90307E-4
2285.351	5.55459E-4	9.71667E-4
2286.857	1.93086E-4	0.00101
2288.363	4.06808E-4	7.90614E-4
2289.869	3.39428E-4	0.00103
2291.375	4.39125E-4	0.00118
2292.881	3.09551E-4	0.00126
2294.387	5.0492E-4	9.64822E-4
2295.893	3.31613E-4	9.59054E-4
2297.399	2.72326E-4	0.0012
2298.905	5.32462E-4	8.58905E-4
2300.411	4.49012E-4	0.00108
2301.917	3.46734E-4	0.00111
