Time	Ir	Co
					
s	ng cm-2 s-1	ng cm-2 s-1
701.808	1.67822E-4	0.13509
703.314	3.65868E-5	0.14223
704.82	7.57622E-5	0.14235
706.326	2.05987E-4	0.13851
707.832	1.27555E-4	0.14156
709.338	7.4119E-5	0.14842
710.844	1.13467E-4	0.14576
712.35	7.69522E-5	0.14541
713.856	1.71108E-4	0.13378
715.362	1.91255E-4	0.13662
716.868	1.29533E-4	0.14909
718.374	9.5472E-5	0.13108
719.88	7.74301E-5	0.14217
721.386	1.31546E-4	0.13619
722.892	1.71776E-4	0.1341
724.398	5.92711E-5	0.12976
725.904	1.31307E-4	0.12931
727.41	2.94844E-4	0.13601
728.916	2.14682E-4	0.12153
730.422	7.77784E-5	0.12742
731.928	1.1683E-4	0.12282
733.434	5.80776E-5	0.11754
734.94	1.36381E-4	0.11737
736.446	3.80348E-5	0.11273
737.952	5.86418E-5	0.11307
739.458	2.16797E-4	0.11126
740.964	7.69566E-5	0.10601
742.47	1.31259E-4	0.10816
743.976	1.50961E-4	0.11069
745.482	1.11816E-4	0.09859
746.988	1.47414E-4	0.09926
748.494	7.5921E-5	0.10056
750	2.09471E-4	0.10357
751.506	1.13563E-4	0.09842
753.012	2.66736E-4	0.09507
754.518	2.10717E-4	0.09512
756.024	9.44863E-5	0.09452
757.53	1.92602E-4	0.08812
759.036	1.74778E-4	0.08593
760.542	7.45169E-5	0.08569
762.048	7.37538E-5	0.08358
763.554	1.52248E-4	0.08031
765.06	1.67542E-4	0.08107
766.566	5.58628E-5	0.07596
768.072	7.49862E-5	0.0763
769.578	1.67407E-4	0.07509
771.084	1.31565E-4	0.07287
772.59	8.96857E-5	0.07097
